leftElbX,leftElbY,rightElbX,rightElbY,leftWrsX,leftWrsY,rightWrsX,rightWrsY,leftAnkX,leftAnkY,rightAnkX,rightAnkY,Category
52.91361405227897,64.643007864748,-55.291843344729244,55.608804402184404,72.15747782228522,100.99338538915731,-87.79166101945515,42.959240623949114,-1.9024148061581627,190.77196158323773,-16.07723570055535,191.1204223502935,0
31.393812092361742,73.62252348591845,-77.2396674879794,43.32658706472078,56.372130891228466,107.74033793215621,-77.57918755831886,4.692053702090959,10.53456508695848,188.2132538561691,-4.083822305216387,189.77250287504972,0
27.249134769699452,70.86569979960817,-74.85038408509489,39.788101016315494,43.207878477378586,105.06480041644917,-51.79962961126395,0.6792740599190665,14.810620138153496,185.08926616104662,-1.085560261507453,185.49784500775172,0
28.324249270825078,70.0628247126531,-76.7118697036565,45.22545568442065,55.48660727326509,102.77307932246983,-85.5007897091283,7.730264318128505,-11.857588374661105,187.07568949298638,-27.422663343323805,186.96399336890954,0
27.38333685388824,69.69446320710014,-76.92477768033396,47.17669525267084,53.869893300394125,101.0706350613197,-105.03322445001122,13.347323128685403,-15.225149035917653,185.48954703232658,-12.72358905944381,185.10832991813407,0
25.406850497546372,68.7839251547936,-69.79468518194057,47.59800846938492,51.84087419324351,103.17804929347355,-75.77740338989732,5.746046346449205,1.551024273675722,184.5211528618512,-31.967851438411003,185.18177767208113,0
25.47673752335723,70.00857190399319,-78.22726450077755,45.08161695550854,52.356568570266916,104.87964109224106,-42.514652408050665,5.683723984989214,0.43409288161458903,184.99355360227804,-32.26773378218195,185.96912534320404,0
32.54108911358429,66.36752270538985,-67.20518806101282,47.05404479216044,57.43846093170376,98.65861073542199,-70.98853022208009,5.990366852237088,-4.500848866622249,184.14537934477693,-17.637828328730052,184.33817138003934,0
53.95948316916417,57.038583644169336,-48.1150268522682,51.35015727017176,82.11607715615037,62.136489593565244,-67.3331909548448,65.37899432943027,-4.419181081339559,184.83970358909804,1.2164758395128104,184.9023037905359,0
72.38293213603097,23.854858123838667,-34.654504501402144,60.076235240535524,51.60794016916,-10.093554819604307,-41.39057708621489,98.98770978014757,2.810907734971096,180.07487150249779,-8.352159526097637,180.24077642752508,0
69.50673908575035,25.125776283471964,-34.69212862304214,59.48641754773806,32.437400966302874,-7.245108369259512,-40.109630874158825,100.00872649107461,2.3400802092793356,180.04979733595127,7.156591958109033,180.40940374251937,0
70.62636701977206,30.876783638148922,-39.192413077744064,61.551446580701295,60.481214152235935,-6.070322702830865,-45.786196666005054,104.11623980748514,2.527078673069582,180.85691330497832,5.909137735107066,181.1712645139212,0
59.50817189791786,30.589652154232283,-39.20156946442006,62.00649478556119,88.10058623436362,-8.382691483553273,-46.37624674733975,105.37332180409118,3.086521653349763,181.8552583572002,-10.12238143483026,182.40738539496286,0
72.52181865825727,31.346541759105037,-37.843071162004875,60.5443896022752,51.8779873384112,-7.943797204281111,-45.792659989590774,104.63638880837289,3.175414304325102,181.27310781627313,6.637874373202209,181.60156285252555,0
59.778122215419444,61.11575564521759,-46.01026833753177,46.999184259644736,50.74886181011274,24.160806678148546,-52.331036445231746,51.12465224319395,-10.450624468725465,183.21000615910333,8.819852763576733,182.75595625086981,0
48.05171870072064,61.73870498568169,-61.69513672706218,37.63165520322926,61.37166385056909,103.31937645195987,-54.493178282266456,5.720082702339866,4.464655813076149,183.73902544437215,7.245891845643769,183.6859723937187,0
46.5174495014235,62.03285975215036,-67.0000641262485,45.321045821742786,59.68399581278345,103.33005171341654,-74.72737067404425,4.247516834318404,0.9949109897539188,185.4922295892285,5.285026382379499,185.3209930867073,0
51.17123618663982,64.19377786176214,-68.9303585469491,42.4358096568037,63.43884546933006,104.63616685644662,-108.67586641460079,21.36491166014615,-13.33074732049431,186.41971335800707,-11.818818313138507,185.7759224533571,0
49.28949129720607,63.60151229665438,-65.5812060322743,47.65064363813586,61.43952756540321,103.92709975112739,-74.73794866628684,6.515090567592523,1.4651123187885275,185.79989326139372,5.940550751259366,185.62540446737864,0
49.487898785780374,64.06654708580285,-68.55693965106624,47.33766219959185,61.9568961835557,105.84047619934677,-49.09514740747237,7.2648667175946,0.9387681456391306,184.9883299393413,-13.157506327684757,184.60291299374651,0
50.943500986359,64.11081306665325,-61.88972302447961,48.81965344054227,63.20078359039843,102.703335869637,-76.39936250471419,9.949782850213552,0.9695597659753048,185.16006186778446,-12.704327041536914,184.80915182817307,0
54.35132275295629,61.860313768052876,-64.92397980003506,39.53555465208417,64.84465793876797,103.01587952714023,-109.37228045111036,21.883004092056936,3.0234717209515622,185.66236384647834,-10.706139770463267,185.6390158953834,0
49.89532612641034,62.44126980406767,-66.47704756213533,41.18441533485739,75.66197335951989,95.68810203196011,-110.34731735051373,23.15437840116627,-11.11572568054791,185.26358706478018,-9.265156061268954,184.48346445068776,0
74.73209748472223,44.74161186106939,-65.40781099508708,44.611819384162985,107.87764922190271,13.604588684868716,-94.88773308839316,14.123619437681555,23.259927883222417,187.41912931087882,10.299885383143987,188.2496378996957,0
67.40368433035766,34.39334998566818,-65.75960472863935,45.134444749308926,67.67107030297069,-7.196265517041837,-69.32834581642298,4.963054742794554,17.248017222037134,183.5151876572969,-13.790838913231028,183.7268972327273,0
84.55342764056613,32.528839593731476,-67.74161038231756,38.31163519551319,51.302045537340064,0.184738033012664,-45.44039514742008,5.2486765709368655,27.668275536266293,183.60096647581705,-3.28972344268621,183.1278152039079,0
62.98147435318171,38.490888406794355,-69.87934669168078,39.42812835428036,49.85039164583972,15.28388054222448,-89.33606333305863,5.5939398039175785,9.030166024827793,185.41942399995338,11.934148986979693,185.7506274829115,0
69.12435766323995,42.11485506495613,-65.44305689140053,41.831243084562445,76.34689578286407,33.19710859528776,-104.97762827557813,15.538854357797348,14.537445255754534,184.85453133453188,1.2948880631635973,184.91381281544727,0
62.3158107819724,37.70987440176049,-65.87001026140578,37.75057621039306,89.24173268594629,0.9804533613331188,-75.32992976416875,7.801701076299764,14.312352361846052,184.79205555489094,0.8902123350113698,184.8269697757083,0
75.06483000076236,36.159314157202076,-66.0378143017394,40.39308505299489,62.94431737424799,-1.2625075296901116,-50.61011124213846,2.0296678468874916,14.837366458506892,184.54061366240802,17.194648707423227,184.73799787606708,0
68.92383683052509,44.64202474527323,-70.91632178089498,44.46390547177208,61.97564875569327,9.799203705694893,-63.35801447411919,2.578056368846376,-0.02035974064688162,183.028262633294,-13.042732760136232,183.80398011045236,0
57.55571799519461,46.454618320390864,-66.61954890893128,36.58008093036102,89.18271973903077,16.16658032636235,-89.68804819574618,6.563659771871016,5.384870725846923,180.88470140783704,-8.154876686719604,181.78595941702218,0
59.65113732601418,52.93574787763308,-70.81497578305493,38.83315988087932,104.49482383431166,32.51187557840163,-109.36708802842908,17.528536904182886,4.66150003648454,181.48960125585475,7.865773518261761,181.52939528806664,0
43.34999728759439,63.82751390627851,-48.68347744533524,56.5522750064093,75.20386590568009,55.22446221878556,-39.58271957557025,38.63954474489978,-5.06727748807765,187.04428385203917,14.708631349444858,186.35270774132547,0
53.00082056438876,68.35446376281027,-61.86601187932352,48.4863698714438,48.82113209958209,27.888597124745417,-42.72641569723878,14.064198245334254,-15.424461517816383,189.52356590835038,3.5867857793889755,187.89177437236802,0
28.4395475911723,67.30174118442758,-73.01364440166533,39.59043480542849,46.82544234429815,76.96427733053957,-48.188013221039384,2.3397370535112145,-6.489402484801033,184.9894373333408,-1.9927548411291411,185.15292941828181,0
25.94042752039573,70.85691718275908,-70.45111767512815,29.545521968069693,34.90993853672933,105.54387425634184,-64.54653461619573,-14.641606529399127,-21.91237960344158,186.67825367664088,-3.720913833217395,185.55194603329969,0
25.410518061790043,73.14991376975168,-73.24639067111775,33.59406540597924,34.405061567803784,106.54239968798969,-50.274464824320276,-8.288345459834147,-6.268532034951875,187.24559720620107,-3.537382968204952,187.06458260808938,0
25.425355582849534,73.50761215510535,-75.81057539245961,41.04134609727079,34.91617406388667,106.53342291538819,-48.3088983635958,6.879641944796191,-20.81404228618635,188.0300760269165,-2.8531019789699315,187.02756801931775,0
23.809424842841906,73.18553781926863,-75.61288672546468,42.33973964410998,35.91040521280311,108.46045194664819,-50.2829874304018,4.553368502089953,-19.92315052780195,188.38365250756306,-1.9371263479908123,187.49861620975378,0
25.445462479201723,74.12454332986029,-74.27687505803685,45.60156953937813,36.249603626792975,108.10568137855383,-61.63689848977769,6.360220166959664,-20.68980880922382,188.29778010743138,-2.8321565357163934,187.12625856065563,0
22.87833268540379,72.29430040032948,-74.51593189387934,45.1959102997984,36.90260428398963,109.85257231307865,-60.74472702894694,11.70415168606354,-21.04339898792223,187.91396483373086,-2.289421595488079,186.94489781494735,0
22.941517180505883,71.72470440660469,-73.72757493289994,44.707743110359885,36.22778540455411,109.57201478082384,-86.98091377080185,7.9044027551138925,-21.46595057810329,188.33232167166028,-19.184140611715364,188.10956264748182,0
28.18693526755976,71.68126761449452,-73.73063080737563,47.117990985918595,36.786564233701995,110.62950977787435,-86.23035031765815,10.667881763862724,-5.111261228179188,188.5361358465388,-18.43929894790344,188.90431707703186,0
36.02057059915151,70.1960716729962,-72.46271682620512,59.78038626422216,54.133576085131466,111.21804213245557,-45.296250103976476,37.21321264593519,9.318251554140318,187.34070266731055,-27.41941927935825,187.92744559536652,0
49.94623229661343,65.14270082985844,-40.45190495739649,65.5900251076843,73.64109091257774,91.66200791815375,-49.89277639277714,105.72495377017368,45.01867535513202,190.00540221479616,10.397522087690902,189.67046510384705,0
66.0335217932319,29.915787876811933,-27.040400393742075,71.0701827873052,51.43234558142578,-10.190544471666513,-39.237100697676965,107.84252752125958,27.305357558254144,186.10300716259138,-5.287232473202721,185.86423281101867,0
66.60690787701293,15.094307053413829,-22.380652246772073,70.15500903593427,30.49814541052288,-17.292145996242184,-26.670189520728258,105.75701281254395,14.38051807741249,184.41964777527153,1.320708795280325,184.69420662186025,0
70.33544774185359,38.34506073814423,-24.19055018443541,71.23424658979424,91.257042643625,-8.294371872096676,-25.089066130641825,105.15462276072817,20.50024025171183,186.37608011409003,22.98714924415262,186.38690816753103,0
68.17144623990191,45.585875381291615,-23.63390031955585,67.69289005591249,80.21295330403845,9.172118962506843,-30.09350861092949,109.07501501795848,4.342017702555381,186.57165343659398,23.95755047928037,185.97754476599192,0
73.87546157094755,45.38650424563933,-25.61132416187094,69.15980011572636,38.06347902646789,6.79374376623548,-30.241364513157876,108.60336550478807,4.849549814884767,186.74676320896077,24.89951111463256,186.0289031893363,0
68.11073577821486,47.79696826341089,-24.851833892703524,65.9018003523118,83.196008066259,16.007006771369674,-32.04443654197664,106.50881644816715,4.493822383509524,186.3003424633338,24.924860042356784,185.92118428375008,0
67.8523403197411,50.5604940629655,-24.89004691751086,66.56886622135742,81.45711428924295,13.414722379543448,-32.90067238566476,105.73450090356376,4.450957969932716,186.23985938061077,24.92932266762284,185.57245529579285,0
72.55510671593336,44.75091004649953,-23.616106871964874,64.18617736504699,38.32756647340054,7.524467813365646,-32.105807849869194,103.54419134934126,4.669344193276714,185.1987961665202,24.83025522547473,185.05273322187048,0
66.27822775785097,47.737259020601286,-26.51764279673536,65.79133021692358,80.6173072018976,14.000163236016903,-36.00431342069277,105.07608030556706,-10.927853463688706,186.57812733594545,23.966052420872188,185.71823450377946,0
69.4907301594775,51.04859348401021,-25.49414746028441,65.2529456736049,88.26026693856207,24.63096514750083,-35.809730462990856,105.25498093334156,4.45115362159936,186.0900483706582,25.260664887929238,185.3968848514186,0
60.42864369047291,55.14307996178415,-38.0907951162019,60.83999951062036,47.381344704312596,21.703423136403146,-42.450465719987434,102.23726326389537,8.288658453796643,182.91267314889552,11.721554178208237,183.25435217136538,0
43.94567569406115,62.439826490350285,-44.755006207566325,63.3209903880316,74.43218184816234,67.983662942968,-43.04144827772208,87.60624599827868,-1.370538255120067,184.78963787917502,16.961890714177827,182.12861205353352,0
37.826001571658054,69.03184197756103,-58.18648644458459,56.3063816337734,64.75593394342565,104.19703392667064,-60.144839398128056,24.328895116130653,-3.6515258165648987,186.29232909428936,-18.628850567665552,186.11879719834383,0
36.376927010280156,68.34109557741812,-63.934000039378944,42.88948175972075,50.06838044303865,108.3631361852824,-57.25246605242272,5.372487617373935,-3.965351229047954,184.90890315534543,-20.530395238779846,185.00873393121864,0
38.096936818226766,69.79799330930302,-64.6846639970861,43.55397382135058,50.21286933802446,108.6053833191497,-39.19844335155264,11.993708499210825,-2.448609969959179,185.91794642956808,-18.77947062369914,185.8610307196235,0
39.09664697916128,70.3339200307423,-60.965003948731194,44.07507631101497,51.77470079191926,110.42371250776002,-80.26329728879819,8.981823364584358,-2.0372812850002333,185.9368906874601,-19.0780968517645,185.9606360647001,0
38.122028622645814,69.18011727500055,-63.253160487816956,45.126252601118864,51.258055709215455,109.05695905481332,-68.73610056791787,10.967731475830078,-3.0839993332146634,185.02098289445217,-19.1104028939273,185.03163937000915,0
37.426514735133736,69.12988614479391,-65.21375206831829,48.3266076225251,52.04806077631068,109.17195582668143,-62.42881841406749,11.961340254846704,-3.023666720330027,184.08590944824516,-19.216664126758914,184.26395524800517,0
37.86781970628968,68.20604652746178,-69.16959577961192,44.88016816892514,53.52419489552537,110.20958205605297,-87.30029897467173,10.65306515081383,-3.086543500655381,185.61958459564684,-41.72563724480716,185.08663752663463,0
37.58515843157639,67.92599607534446,-64.12871394175963,48.280323061961624,54.32982423889962,111.59625628578989,-61.76316951499375,13.009387370677317,-4.6847825848174836,185.14526066613104,-20.806446033693007,184.91112921488423,0
39.212194360531726,65.74924771423933,-64.90811976071461,45.699226995386496,55.489372566400334,109.47328875500868,-41.27594217774005,7.322819409203433,-2.9070804004307433,184.68406390587177,-19.49771866782166,184.55363632640024,0
40.989109050439026,64.5170048517012,-66.80459781379551,43.010271755173974,55.24311619104117,108.67467671052954,-92.20699716634788,16.25225307412647,-3.234682287223592,185.01723239394016,-41.80401299250265,184.629642545945,0
39.943344960648744,67.56577658746029,-62.77569953917529,45.18256382255704,55.069950681020316,109.71448787919279,-63.491140630690495,9.771029309076098,-3.8261150977490814,184.95174655654552,-19.50855495748816,184.4957732504908,0
39.152996468172915,65.56385621022623,-62.95168690876275,45.29039544354153,54.97933854620743,109.80917090107961,-48.6290720534232,7.683450517023587,-3.6734869855851144,184.50491140788637,-19.987287189710003,184.31469359750417,0
41.41130628288951,65.14469269184751,-66.83938498626888,44.143343157341505,56.30571563883976,106.42043644352184,-40.9342098328854,20.951616717683677,-3.161585377348075,184.66890605043346,-22.049881744013703,184.74921243200043,0
40.403535440274254,66.72636052513866,-59.714916568785796,51.73701325047341,57.3021083490394,106.09714418997561,-56.915205508354575,11.071161908398338,-2.858020127515374,184.2769594044073,-19.84147385400557,184.3784856425185,0
40.95647430721422,64.95960064899133,-63.93788637238255,41.77523104597158,57.938214342185944,104.77527310412218,-42.2652462287172,7.751189688300343,-3.221713215228661,184.75028002772353,-19.148237574193274,184.66281510512653,0
43.70691692782748,71.37227814485126,-42.285782817736674,68.26107070603723,51.020176958017316,112.30779338903466,-41.29419289674276,106.770603526891,1.6790937356911684,184.80858805114656,-11.22435806790213,184.6934941492192,1
35.554938557546876,44.0385737771654,-49.380587534217995,56.73082691222314,13.489840095609082,10.456315552678092,-25.764473495780265,26.473519867032422,1.6638946904282648,179.91752411141005,-12.084715746720008,181.0479832994335,1
42.19016843268844,50.93609127089208,-36.47591798685869,64.23289219229137,15.301636731114371,21.793233374213443,-21.821341480958324,34.069740354782866,-5.628249431862457,179.13445000634584,-18.278503696278378,179.37428438709873,1
40.754821328337556,54.55806227509615,-38.348117969379345,64.63417181245083,19.46762053419181,23.009003924952395,-22.556031718560234,32.54122353713336,-5.741544270793753,180.50040232764147,-19.439492336970815,180.70185441915166,1
42.65409972417214,58.22804113306425,-30.00496398614075,70.03287953625393,12.30320647532838,23.33679143556826,-8.92288573521121,29.380486238791335,8.50784704379069,176.65477861226304,-23.227228172094442,178.05462973301053,1
41.8559408373406,54.63445965881941,-32.56699139042124,71.94087973828447,13.739236968964434,24.947132674636535,-18.583720017963813,34.566870923172175,7.610101180317798,180.6709427777895,-4.826318614677717,181.2773506465125,1
40.3000077384919,59.03857839710517,-33.89836090548029,66.01056110998073,17.38329086786115,22.256997958231523,-14.779875065102175,34.29357476735393,8.982551979183683,176.75133688440584,-19.834890439816476,179.16267785580706,1
49.04793746740438,46.532453034174594,-32.43406786065157,54.11700274693827,18.909990184501936,14.38391589005171,-15.68921280278306,24.172409684741538,2.4099328638514663,173.9406420562982,-10.495110244602543,174.89454664492888,1
45.1411725018275,47.94931692661943,-34.77483111132909,63.901876568330394,25.538696760333465,16.62481044516953,-25.248728744714654,38.47773511122172,-1.757853133205316,176.64036426098892,-14.668077810265217,177.3943176993136,1
40.556590427220556,58.679076391435316,-45.924627317064946,41.16417888537457,12.146478357945881,19.968570902189853,-19.418470219415454,14.113925008922237,11.503787402512955,180.89344808795573,-2.5046023181440376,182.3466010594646,1
30.593389295882275,62.43986267060157,-41.09710292593515,25.669370643823527,11.939633217303196,34.537275477606045,-24.145128731597723,-9.814392731811282,-8.564461622720572,179.90569052529244,-6.036076703424129,179.78123296559554,1
32.49501064129839,63.52330144741194,-37.0147496345906,25.27398840462652,12.227917320533464,32.04759354721247,-30.203729520048157,-0.7449413551894537,-6.097687496749359,181.07353045318843,-3.1934721460602304,181.01529917364456,1
31.288410810181148,63.953402534069255,-38.63595802960229,22.985702173255305,9.214379722506152,30.57707106324949,-32.2134774946517,-1.0591918856253386,7.605901488070373,181.12617327545402,-6.34567375776831,181.57383792595178,1
32.968252502990595,64.85618162711772,-44.55046811456347,32.89130796254376,6.055434390264708,28.876900765682464,-27.86822124214025,8.597541504796837,9.081516098883355,180.70233168537055,-5.557020814502295,181.09676691518683,1
28.556661151262574,29.107159677646507,-47.837881030739524,66.31452267271999,23.87017586815682,-11.905243610129759,-32.7981936328606,31.062858531447233,11.93674672902327,177.7244228333351,-20.227167856832423,179.25856679330076,1
29.211710584766678,23.537766052127353,-37.653493602915944,69.64127604599594,30.07540109092625,-11.158159827443882,-27.83573165477945,35.38566354647685,14.5152296073706,179.2840388034568,-16.572546958923326,179.818571402405,1
27.311390754313777,29.304380453978084,-39.62096871105149,66.3126367075434,29.790024070888194,-8.32159598049951,-29.301212733821643,31.246929708505874,13.643473688266624,177.30721444007486,-15.957566875428071,177.37175917347116,1
26.889989765701586,33.51077634536803,-41.55114685051173,64.5231273851506,21.641883451187198,8.533405051621017,-29.753228337848228,30.874540671300323,11.391072004221769,176.23520945760527,-18.70440898702303,176.321464289951,1
28.471412338635332,34.93844154743833,-39.741614890005806,65.38841385785709,27.057707425685237,16.24738752610024,-28.531528191807666,33.147595643069494,11.449544230323824,175.88321290591347,-17.738398086236145,176.209840143701,1
33.74167947453748,33.04847706152772,-38.005464758854444,65.5502724740292,18.73566552358841,17.101854294654473,-28.120504255888534,32.17112990204926,13.109827714207569,175.4282593263262,-15.82168700166251,176.2072084478831,1
33.414939834450024,36.535646850496875,-39.542964263184984,66.91693081466141,23.35324534414346,17.01057541695087,-28.45576239699055,35.75953064261708,11.117758419263225,177.32602371779865,-17.19546029307962,177.91159023106798,1
38.523560078227575,45.69828686547186,-47.10960649098867,55.11376087767604,20.322426318658472,17.40587583311799,-24.011581892633245,24.013519101569614,12.26987614937795,178.04449253972865,-1.698458345483715,178.70506614098753,1
37.52661363623952,63.26530675479873,-37.93491667810581,27.812692140326874,10.913357567694419,37.70914857025741,-38.671692150576106,7.709727120306695,8.466170734004749,178.31324554747877,-6.595778094191488,178.75959611124566,1
35.15080501133366,64.1034467674879,-41.07062480908887,25.502886939141547,10.860243288923328,35.1054562668856,-36.925032073885546,7.976700081435624,9.012087866489992,179.68764926672912,-5.152353331272707,180.59629164781092,1
37.079679548508466,65.02479746183997,-41.42949646085154,25.299987533213113,9.59260222512924,34.08406383796424,-28.51705003805199,-1.365681473847033,10.055728366866646,180.5822479701692,-4.11809659653602,181.79959726704698,1
36.900400002179,64.88649232842114,-42.033055969713246,26.29704234201158,9.74834289996079,34.24287454627368,-39.31167765814041,7.410221990444313,9.599414966449672,180.93891445300926,-4.29375025548822,181.6764932662133,1
35.445948333591815,65.88851872121313,-48.08721403203586,29.450489476265147,13.83313390531427,28.318004524661404,-25.206774664528183,5.05487983792672,5.447618135682347,179.83737761872288,-7.955564691862719,180.43267035762625,1
37.935430994293554,44.38538319405879,-59.08623057116795,55.51260083565916,44.51590623373188,11.901297005697899,-18.351605337417553,20.57393608390126,5.954248524825388,176.41942232035476,-10.529858871192786,178.0694549649606,1
29.833059366575014,26.199957368902673,-64.39016941456481,53.139133212167465,48.40475974843659,-1.8005686511325365,-37.061641466756754,22.29021699512053,-7.167426064784436,176.30947164988243,-42.149124720681044,177.05473445268922,1
36.64345648502098,36.68096204676053,-55.27393140681524,51.00474385435942,55.461761459766194,5.510204404244618,-22.23603901696113,23.28154307858952,-0.13354409065692607,175.8167689876334,-16.652182196828647,177.23230810016975,1
28.188050845601694,42.926566795616296,-59.98682596862084,52.85110473632814,46.925292019134375,11.433748280491827,-27.549317296492916,25.508970787553025,-5.773958079661838,178.1290171211332,-21.7821301334331,179.83320784476018,1
28.172246816093377,43.179822431928,-59.80802672382458,54.79035229070642,4.89141454028713,25.962362771832076,-27.707905852841023,24.442517803800726,-5.425021759730825,177.57477407789418,-20.233537111764747,179.22740794341388,1
21.43486408871901,64.34714747774,-57.32109003957607,57.94248822134291,27.366601678647882,27.837127099241272,-21.088241000119808,25.436130479152112,-6.827681676886883,179.88104815612968,-21.044974150824643,181.28047039304727,1
19.33217767611552,64.04936230136262,-56.496430788522574,56.195234231911755,10.246167015936578,26.413508240814807,-23.741954031621447,27.044121115124184,-20.53511439594314,182.30602379438943,-34.22957886053895,183.45207124368693,1
27.242730099867302,62.63045160686923,-59.2082081137928,59.85355831769655,19.22771387990811,22.503173675982396,-25.754566786354147,27.777487851302453,13.518847751246355,180.48025726808186,-18.500782914662636,183.48289466089778,1
27.026774145749755,60.825046769375916,-57.30675792879632,57.43400651657163,25.019341846384435,23.723853886823235,-26.793357950240264,26.314394947155904,-6.623774024762994,179.4901990241114,-21.4581909578598,180.65847603727406,1
